id,subunit,iou_0,iou_1,iou_2,dice_0,dice_1,dice_2,recall_0,recall_1,recall_2,specificity_0,specificity_1,specificity_2
8723,8,0.99535913,0.275735812,0.141633229,0.997674168,0.432277293,0.248123872,0.999933134,0.276300007,0.525341915,0.715349061,0.999971965,0.993561739
8723,7,0.996036878,0.669134225,0.908871031,0.998014505,0.801774016,0.95226028,0.99991937,0.674379852,0.973426924,0.790863129,0.999900036,0.999592362
8723,6,0.996655324,0.414863087,0.135981193,0.998324861,0.586435664,0.239407472,0.99976617,0.450087566,0.440657578,0.820389705,0.998733012,0.994658163
8723,5,0.995839696,0.67203707,0.757664234,0.997915512,0.803854271,0.862126246,0.999833795,0.682596575,0.877504438,0.790798479,0.999790291,0.999102777
8723,4,0.998427872,0.666629845,0.298885199,0.999213317,0.799973488,0.460218038,0.999658969,0.758903421,0.515955556,0.963213095,0.996410224,0.994767913
8723,3,0.994891051,0.492471069,0.389407989,0.997438984,0.659940523,0.560538001,0.999786519,0.565644434,0.616962369,0.864624309,0.996374228,0.993349906
8723,2,0.998836833,0.766557098,0.551190998,0.999418078,0.867854313,0.710668124,0.999853636,0.842197048,0.733470753,0.968519439,0.997661495,0.997274693
8723,1,0.999294884,0.800442917,0.324704688,0.999647318,0.889162227,0.490229545,0.999734625,0.824804638,0.779377561,0.99223952,0.998468104,0.991915387
8722,8,0.998258468,0.607686954,0.417706859,0.999128475,0.755976718,0.589271126,0.999822667,0.612232178,0.857595773,0.902707581,0.999907313,0.996184883
8722,7,0.996823937,0.7565757,0.749873546,0.998409442,0.861421116,0.857060269,0.999810942,0.883918273,0.760841673,0.889670346,0.998028826,0.999779281
8722,6,0.999192867,0.740266992,0.542388089,0.99959627,0.850751057,0.703309488,0.999664712,0.876969333,0.656674789,0.985703065,0.996010662,0.997693519
8722,5,0.99764851,0.508824409,0.315635277,0.998822871,0.674464711,0.479821851,0.999812424,0.652366864,0.473283127,0.944161056,0.993297144,0.992814191
8722,4,0.998510742,0.45703125,0.148177371,0.999254816,0.627345845,0.258108851,0.999852226,0.45874857,0.971044467,0.894693012,0.999955613,0.994874042
8722,3,0.997294096,0.845712626,0.817230218,0.998645215,0.916407694,0.899423981,0.999546855,0.931169558,0.828816874,0.913967272,0.998780002,0.999803724
8722,2,0.999130713,0.736530766,0.437303209,0.999565168,0.848278396,0.60850516,0.999807826,0.80126183,0.707904856,0.979698079,0.997728665,0.995568877
8722,1,0.998961907,0.814315601,0.560813373,0.999480684,0.897655954,0.718616822,0.999795042,0.864085191,0.785574172,0.977189567,0.99827212,0.996857998
8721,8,0.999383574,0.69005279,0.413722303,0.999691692,0.816605013,0.585295008,0.999730547,0.827426493,0.564975272,0.987341169,0.996241215,0.996991073
8721,7,0.999603571,0.674321016,0.550416133,0.999801746,0.805485937,0.710023743,0.999864928,0.677162589,0.969278467,0.977586635,0.999965386,0.997416337
8721,6,0.998545752,0.549444119,0.404734765,0.999272347,0.709214502,0.57624368,0.999759762,0.623368002,0.671809053,0.938809477,0.998237714,0.99564752
8721,5,0.99906636,0.888436482,0.857078449,0.999532962,0.940922812,0.923039573,0.99978956,0.948613164,0.892069451,0.966465066,0.999248849,0.999580893
8721,4,0.999211879,0.806266948,0.736883244,0.999605784,0.892743953,0.848512122,0.999897382,0.831055901,0.876569038,0.933718116,0.999810006,0.999219075
8721,3,0.999328318,0.706664705,0.481559744,0.999664046,0.828123653,0.650071313,0.999727888,0.858281364,0.599172685,0.985512907,0.996113944,0.997764983
8721,2,0.999288632,0.840889128,0.67363976,0.999644189,0.913568466,0.804999709,0.999828119,0.934150679,0.747180688,0.981937477,0.997713638,0.999028215
8721,1,0.999279448,0.676797579,0.391767393,0.999639594,0.807250186,0.56297826,0.999810108,0.845774416,0.499869024,0.98224606,0.995077649,0.997294866
8438,2,0.999798907,0.544607285,0.847107619,0.999899443,0.705172493,0.917226057,0.999947294,0.797894517,0.887501724,0.991353978,0.998577229,0.99933145
